"CUSTOMER_CODE","FIRSTNAME","LASTNAME"
"CUST0000013502","Janet","Burton"
"CUST0000013503","Sally","Boeding"
"CUST0000013504","Elizabeth","Moore"
"CUST0000013505","Colleen","Watson"
"CUST0000013506","Tina","Pash"
"CUST0000013507","Alice","Lyles"
"CUST0000013508","Donald","Ellis"
"CUST0000013509","Helen","Ortiz"
"CUST0000013510","Ruth","Walker"
"CUST0000013511","John","Shannon"
"CUST0000013512","Richard","Preslipsky"
"CUST0000013513","Brian","Cass"
"CUST0000013514","Samuel","Thompson"
"CUST0000013515","Jared","Chavez"
"CUST0000013516","Ronald","Kidd"
"CUST0000013517","Betty","Wilson"
"CUST0000013518","Andrew","Wickham"
"CUST0000013519","Ralph","Maddox"
"CUST0000013520","Maritza","Leggette"
"CUST0000013521","Fay","Trela"
"CUST0000013522","Margaret","Demateo"
"CUST0000013523","Carlos","Mosely"
"CUST0000013524","Cynthia","Smith"
"CUST0000013525","Jonathan","Heavner"
"CUST0000013526","Dawn","Dorsey"
"CUST0000013527","Jeremy","Wilkinson"
"CUST0000013528","Gregory","Meginnes"
"CUST0000013529","Ruby","Crowley"
"CUST0000013530","Latisha","Carrillo"
"CUST0000013531","Roy","Doria"
"CUST0000013532","Lorine","Blackman"
"CUST0000013533","Daniel","Ames"
"CUST0000013534","Michael","Langham"
"CUST0000013535","William","Hill"
"CUST0000013536","Mary","Lewis"
"CUST0000013537","Jacob","Coleman"
"CUST0000013538","Melaine","Rackham"
"CUST0000013539","Scott","Liu"
"CUST0000013540","Francisco","Bain"
"CUST0000013541","Bobby","Siebold"
"CUST0000013542","Marion","Clark"
"CUST0000013543","Jacqueline","Burt"
"CUST0000013544","Heather","Druetta"
"CUST0000013545","Richard","Kowalski"
"CUST0000013546","Dana","Waibel"
"CUST0000013547","Donald","Maditz"
"CUST0000013548","Rosie","Barnes"
"CUST0000013549","Hildegarde","Morris"
"CUST0000013550","Barry","Brown"
"CUST0000013551","Mary","Clark"
"CUST0000013552","Anabel","Beighley"
"CUST0000013553","Tyler","Durdan"
"CUST0000013554","Maria","Kaufman"
"CUST0000013555","Louis","Piazza"
"CUST0000013556","Jason","Graham"
"CUST0000013557","Kenneth","Dolejsi"
"CUST0000013558","Laura","Quillen"
"CUST0000013559","Marie","Psuik"
"CUST0000013560","John","Burnett"
"CUST0000013561","Veda","Snell"
"CUST0000013562","Wilma","Roland"
"CUST0000013563","Henrietta","Milliner"
"CUST0000013564","Rae","Henderson"
"CUST0000013565","Steven","Snyder"
"CUST0000013566","William","Shelley"
"CUST0000013567","Gary","Moore"
"CUST0000013568","John","Martinez"
"CUST0000013569","Christy","Skutt"
"CUST0000013570","Vaughn","Preston"
"CUST0000013571","Jonnie","Politi"
"CUST0000013572","Teresa","Harris"
"CUST0000013573","Denise","Fisher"
"CUST0000013574","Fleta","Wade"
"CUST0000013575","Ariel","Icardo"
"CUST0000013576","Roger","Digeorgio"
"CUST0000013577","Philip","Sneed"
"CUST0000013578","Vincent","Dominguez"
"CUST0000013579","Refugio","Amoa"
"CUST0000013580","Alvaro","Barnes"
"CUST0000013581","Gina","Palen"
"CUST0000013582","Michele","Harris"
"CUST0000013583","Rebecca","Jordan"
"CUST0000013584","Robin","Thomas"
"CUST0000013585","Vicki","Morgan"
"CUST0000013586","Sarah","Rinaldi"
"CUST0000013587","Larry","Brantley"
"CUST0000013588","Rose","Garcia"
"CUST0000013589","Marcelino","Ford"
"CUST0000013590","Joseph","Walker"
"CUST0000013591","Andrew","Sutphin"
"CUST0000013592","Thomas","Ross"
"CUST0000013593","Patrick","Mannino"
"CUST0000013594","Lee","Pulliam"
"CUST0000013595","Michael","Gardner"
"CUST0000013596","Anna","Bohne"
"CUST0000013597","Luz","Vanpelt"
"CUST0000013598","John","Knobbe"
"CUST0000013599","Walter","Hood"
"CUST0000013600","Herman","Jimenez"
"CUST0000013601","Micheal","Hogan"
"CUST0000013602","Henry","Gilmore"
"CUST0000013603","Jerry","Cleveland"
"CUST0000013604","Michelle","Lewis"
"CUST0000013605","Frances","Hang"
"CUST0000013606","Brandon","Mcnelis"
"CUST0000013607","Martin","Matlock"
"CUST0000013608","Annie","Justice"
"CUST0000013609","Jeremiah","Slager"
"CUST0000013610","Albert","Davis"
"CUST0000013611","Josephine","Simeone"
"CUST0000013612","Jennie","Enriguez"
"CUST0000013613","Nolan","Strahm"
"CUST0000013614","Shantel","Conn"
"CUST0000013615","Marion","Woods"
"CUST0000013616","Eugene","Hentz"
"CUST0000013617","Brenda","Weaver"
"CUST0000013618","Dale","Robinson"
"CUST0000013619","Brandy","Benoit"
"CUST0000013620","Adrianne","Griggs"
"CUST0000013621","Jimmy","Robinson"
"CUST0000013622","Leigh","Dixon"
"CUST0000013623","Jose","Honeycutt"
"CUST0000013624","Vincent","Smith"
"CUST0000013625","Sean","Inoue"
"CUST0000013626","Dean","Mitchell"
"CUST0000013627","Olivia","Fuller"
"CUST0000013628","Celia","Bingham"
"CUST0000013629","Patricia","Kelly"
"CUST0000013630","Kevin","Rosado"
"CUST0000013631","Luis","Forest"
"CUST0000013632","Jewel","Schiffer"
"CUST0000013633","Patricia","Mitchell"
"CUST0000013634","Lori","Sacks"
"CUST0000013635","Albert","Anderson"
"CUST0000013636","Melvin","Peterman"
"CUST0000013637","Duane","Hoffman"
"CUST0000013638","Gregory","Ohara"
"CUST0000013639","Sarah","Strickland"
"CUST0000013640","Gary","Worley"
"CUST0000013641","Rodney","Visher"
"CUST0000013642","Christian","Hinman"
"CUST0000013643","James","Coleman"
"CUST0000013644","Betty","Decena"
"CUST0000013645","Jesus","Bagby"
"CUST0000013646","Jimmy","Davenport"
"CUST0000013647","Suzanne","Laverdiere"
"CUST0000013648","Deloris","Wade"
"CUST0000013649","Myra","Gonzales"
"CUST0000013650","Loretta","Priem"
"CUST0000013651","Harold","Stein"
"CUST0000013652","John","Acheson"
"CUST0000013653","Megan","Diliberto"
"CUST0000013654","Michael","Menotti"
"CUST0000013655","Charles","Priolo"
"CUST0000013656","Judy","Anderson"
"CUST0000013657","Iris","Barker"
"CUST0000013658","Michael","Windish"
"CUST0000013659","Sandra","Shepherd"
"CUST0000013660","Dennis","Shinault"
"CUST0000013661","Allen","Swilling"
"CUST0000013662","Daniel","Dobransky"
"CUST0000013663","Pamela","Alexander"
"CUST0000013664","James","Day"
"CUST0000013665","Leslie","Hinton"
"CUST0000013666","Ricky","Claudio"
"CUST0000013667","Melvin","Warren"
"CUST0000013668","Lester","Walker"
"CUST0000013669","Jonathan","Cureton"
"CUST0000013670","Maurice","Hickman"
"CUST0000013671","Willis","France"
"CUST0000013672","Kristy","Rasch"
"CUST0000013673","Wesley","Wiley"
"CUST0000013674","Luz","Jones"
"CUST0000013675","Marilyn","Williams"
"CUST0000013676","Herbert","Steiner"
"CUST0000013677","Megan","Mullins"
"CUST0000013678","Susana","Cole"
"CUST0000013679","Marlon","Park"
"CUST0000013680","John","Mcreynolds"
"CUST0000013681","Kristina","Christensen"
"CUST0000013682","Donna","Wilson"
"CUST0000013683","James","Steffens"
"CUST0000013684","David","Hendricks"
"CUST0000013685","Anthony","Karo"
"CUST0000013686","Steven","Novak"
"CUST0000013687","Kirk","Schaedler"
"CUST0000013688","Joella","Dakins"
"CUST0000013689","James","Koster"
"CUST0000013690","John","Gomez"
"CUST0000013691","Edward","Mcneeley"
"CUST0000013692","Leanna","Wilbanks"
"CUST0000013693","William","Mullen"
"CUST0000013694","Jessica","Thomason"
"CUST0000013695","Tamara","Gohn"
"CUST0000013696","Margie","Collica"
"CUST0000013697","Efrain","Berry"
"CUST0000013698","Richard","Williams"
"CUST0000013699","Wanda","Woodbury"
"CUST0000013700","Darlene","Scott"
"CUST0000013701","Arturo","Oconnor"
"CUST0000013702","Joshua","Christion"
"CUST0000013703","John","Glaus"
"CUST0000013704","Jennifer","Stephens"
"CUST0000013705","Amie","Hodgkin"
"CUST0000013706","Nicole","Lloyd"
"CUST0000013707","Robert","Dolan"
"CUST0000013708","Thelma","Petty"
"CUST0000013709","Jenny","Mcgowan"
"CUST0000013710","Larry","Poitra"
"CUST0000013711","Victoria","Muina"
"CUST0000013712","Adrienne","Remick"
"CUST0000013713","Brittany","Obrien"
"CUST0000013714","Deborah","Howard"
"CUST0000013715","Mary","Aguilar"
"CUST0000013716","Betty","Heaton"
"CUST0000013717","Shawn","Gladstone"
"CUST0000013718","Brittany","Daniele"
"CUST0000013719","Sarah","Laney"
"CUST0000013720","Arthur","Roberts"
"CUST0000013721","Steven","Willie"
"CUST0000013722","Anna","Holliman"
"CUST0000013723","David","Clark"
"CUST0000013724","Lillian","Carty"
"CUST0000013725","Janice","Baker"
"CUST0000013726","Addie","Burks"
"CUST0000013727","Jonathan","Hooper"
"CUST0000013728","John","Shaffer"
"CUST0000013729","Michael","Reiff"
"CUST0000013730","Anna","Woodson"
"CUST0000013731","Margie","Morris"
"CUST0000013732","Karen","Moultrie"
"CUST0000013733","Robert","Kiger"
"CUST0000013734","Marina","Holzer"
"CUST0000013735","Stacy","Dellapenna"
"CUST0000013736","Denise","Laffey"
"CUST0000013737","Ryan","Schmidt"
"CUST0000013738","Ann","Noah"
"CUST0000013739","Dorothy","Barber"
"CUST0000013740","Gordon","Nichols"
"CUST0000013741","Janette","Harger"
"CUST0000013742","Cynthia","Sherwood"
"CUST0000013743","Earlie","Mccary"
"CUST0000013744","Joseph","Judd"
"CUST0000013745","Cynthia","Williams"
"CUST0000013746","Allen","Coombs"
"CUST0000013747","Jordan","Fleshman"
"CUST0000013748","Debra","Sofia"
"CUST0000013749","Ramona","Acevedo"
"CUST0000013750","Marilyn","Acoff"
"CUST0000013751","Marco","Bergman"
"CUST0000013752","Kenneth","Nelson"
"CUST0000013753","Janet","Chase"
"CUST0000013754","Norma","Greene"
"CUST0000013755","Jared","Schepker"
"CUST0000013756","Victoria","Sisler"
"CUST0000013757","Vicky","Jewett"
"CUST0000013758","Marissa","Short"
"CUST0000013759","Frank","Bockelman"
"CUST0000013760","Scott","White"
"CUST0000013761","William","Floyd"
"CUST0000013762","Patrick","Puentes"
"CUST0000013763","Krista","Coplin"
"CUST0000013764","Robert","Smith"
"CUST0000013765","Kristine","Edwards"
"CUST0000013766","Margaret","Jones"
"CUST0000013767","Penny","Goldsmith"
"CUST0000013768","Dana","Robbins"
"CUST0000013769","Joshua","Slaten"
"CUST0000013770","Nancy","Nowicki"
"CUST0000013771","Teresa","Carter"
"CUST0000013772","Elizabeth","Smith"
"CUST0000013773","Jack","Seiber"
"CUST0000013774","David","Moya"
"CUST0000013775","John","Gaska"
"CUST0000013776","Evelyn","Rhodes"
"CUST0000013777","Calvin","Walters"
"CUST0000013778","James","Puckett"
"CUST0000013779","Christopher","Mcneil"
"CUST0000013780","Joanne","Mesias"
"CUST0000013781","Alex","Williams"
"CUST0000013782","Orlando","Lawler"
"CUST0000013783","Silvia","Wilkins"
"CUST0000013784","Norman","Valdivia"
"CUST0000013785","James","Whitney"
"CUST0000013786","Dorothy","Pendleton"
"CUST0000013787","Wayne","Frazier"
"CUST0000013788","Christopher","Sayers"
"CUST0000013789","Julie","Soares"
"CUST0000013790","Charles","Elliott"
"CUST0000013791","Larry","Krok"
"CUST0000013792","Joy","Lee"
"CUST0000013793","Stephanie","Johnson"
"CUST0000013794","Robert","Crabtree"
"CUST0000013795","Judith","Delgado"
"CUST0000013796","Charles","Mccluer"
"CUST0000013797","John","Lacombe"
"CUST0000013798","Douglas","Trinh"
"CUST0000013799","Tim","Hubertus"
"CUST0000013800","James","Armstrong"
"CUST0000013801","Ken","Perez"
"CUST0000013802","Jennifer","Payne"
"CUST0000013803","Harold","Saenz"
"CUST0000013804","Emily","Navejas"
"CUST0000013805","Tresa","Lucio"
"CUST0000013806","Hilda","Richards"
"CUST0000013807","William","Howell"
"CUST0000013808","Richard","Wilkinson"
"CUST0000013809","Lindsay","Avila"
"CUST0000013810","Bret","Buchholtz"
"CUST0000013811","Andrew","Wood"
"CUST0000013812","Mary","Eike"
"CUST0000013813","Alison","Ivy"
"CUST0000013814","Jesse","Nelson"
"CUST0000013815","Deirdre","Strawbridge"
"CUST0000013816","Patricia","Roberts"
"CUST0000013817","Katherine","Strickler"
"CUST0000013818","Kenneth","Pinegar"
"CUST0000013819","Virginia","Kessler"
"CUST0000013820","Phyllis","Markovich"
"CUST0000013821","Felicia","Matheny"
"CUST0000013822","Robert","Torres"
"CUST0000013823","Rosemary","Florez"
"CUST0000013824","Wanda","Jackson"
"CUST0000013825","Michael","Kendrick"
"CUST0000013826","Stanley","Patterson"
"CUST0000013827","Manuel","Perras"
"CUST0000013828","Elsa","Kaina"
"CUST0000013829","Teresa","Costanzo"
"CUST0000013830","Antonio","Bauer"
"CUST0000013831","Howard","Richardson"
"CUST0000013832","Patricia","Payton"
"CUST0000013833","Stephanie","Talavera"
"CUST0000013834","Scott","Barber"
"CUST0000013835","Judy","Bobb"
"CUST0000013836","Timothy","Sanchez"
"CUST0000013837","Daniel","Calhoon"
"CUST0000013838","Tammy","Pope"
"CUST0000013839","John","Ballard"
"CUST0000013840","Roslyn","Mccain"
"CUST0000013841","Jose","Potter"
"CUST0000013842","Michele","Moriarty"
"CUST0000013843","Benjamin","Dicken"
"CUST0000013844","Alvaro","Groom"
"CUST0000013845","Larry","Williams"
"CUST0000013846","Jane","Parsons"
"CUST0000013847","Jamie","Poole"
"CUST0000013848","Frank","Gallinari"
"CUST0000013849","Cheryl","Herriman"
"CUST0000013850","David","Mccoy"
"CUST0000013851","Jutta","Hutsell"
"CUST0000013852","Tyrone","Vizcarrondo"
"CUST0000013853","Darron","Wainscott"
"CUST0000013854","Lewis","August"
"CUST0000013855","Jane","Jackson"
"CUST0000013856","Adam","Ramos"
"CUST0000013857","Shirley","Angel"
"CUST0000013858","Joe","Babb"
"CUST0000013859","James","Diamond"
"CUST0000013860","George","Cantella"
"CUST0000013861","Mary","Gregoire"
"CUST0000013862","Mark","Ortiz"
"CUST0000013863","Nicole","Fox"
"CUST0000013864","Angel","Obyrne"
"CUST0000013865","Sonya","Mendez"
"CUST0000013866","Hector","Dement"
"CUST0000013867","Nora","Wheeler"
"CUST0000013868","Edgar","Mangrum"
"CUST0000013869","Jean","Green"
"CUST0000013870","Samuel","Manos"
"CUST0000013871","Terry","Boyd"
"CUST0000013872","David","Mcgee"
"CUST0000013873","Elizabeth","Debellis"
"CUST0000013874","Felipe","Smith"
"CUST0000013875","Casey","Kish"
"CUST0000013876","David","Graham"
"CUST0000013877","Aleisha","Grant"
"CUST0000013878","Janet","Poteat"
"CUST0000013879","Clinton","Beltran"
"CUST0000013880","Candi","Saver"
"CUST0000013881","Margaret","Wert"
"CUST0000013882","Cynthia","Hernandez"
"CUST0000013883","Mary","Smith"
"CUST0000013884","Walter","Carter"
"CUST0000013885","Clarice","Boyle"
"CUST0000013886","Michael","Montanye"
"CUST0000013887","Chester","Dennis"
"CUST0000013888","Mark","Eberheart"
"CUST0000013889","Susan","Bouton"
"CUST0000013890","Roosevelt","Benitez"
"CUST0000013891","Carolyn","Turner"
"CUST0000013892","Courtney","Bruce"
"CUST0000013893","Vincent","Every"
"CUST0000013894","Dee","Anderson"
"CUST0000013895","Hollis","Burge"
"CUST0000013896","William","Blumenthal"
"CUST0000013897","Brandon","Conde"
"CUST0000013898","Jennifer","Schaub"
"CUST0000013899","Thomas","Campbell"
"CUST0000013900","Luis","Root"
"CUST0000013901","Janet","Byrum"
"CUST0000013902","April","Joyce"
"CUST0000013903","Stella","Simpson"
"CUST0000013904","Diane","Paetzold"
"CUST0000013905","Patricia","Cooper"
"CUST0000013906","Mary","Kavanagh"
"CUST0000013907","Rachel","Dreyer"
"CUST0000013908","Robert","Hardman"
"CUST0000013909","David","Frey"
"CUST0000013910","Maria","Trease"
"CUST0000013911","Hazel","Craghead"
"CUST0000013912","Robert","Wood"
"CUST0000013913","Marilyn","Manlangit"
"CUST0000013914","Margaret","Dunkle"
"CUST0000013915","Jay","Bell"
"CUST0000013916","Angelo","Eyler"
"CUST0000013917","Jason","Luyando"
"CUST0000013918","Diane","Kreitner"
"CUST0000013919","Barbara","Day"
"CUST0000013920","Susan","Bohanon"
"CUST0000013921","James","Christ"
"CUST0000013922","Michelle","Shannon"
"CUST0000013923","Dennis","Vasquez"
"CUST0000013924","Wilma","Laso"
"CUST0000013925","Thomas","Hewitt"
"CUST0000013926","Barbara","Baker"
"CUST0000013927","Brett","Falco"
"CUST0000013928","James","Darden"
"CUST0000013929","Karen","Page"
"CUST0000013930","Warren","Gieger"
"CUST0000013931","Clarence","Fogarty"
"CUST0000013932","Elizabeth","Hoffpavir"
"CUST0000013933","Dan","Hodosy"
"CUST0000013934","Kelly","Kalar"
"CUST0000013935","William","Soto"
"CUST0000013936","Charles","Brack"
"CUST0000013937","Willie","Alas"
"CUST0000013938","David","Gilbert"
"CUST0000013939","Christopher","Holley"
"CUST0000013940","Peter","Munoz"
"CUST0000013941","Derek","Wiegand"
"CUST0000013942","Eusebio","Moorehouse"
"CUST0000013943","Alexander","Sayers"
"CUST0000013944","Robert","Little"
"CUST0000013945","Danny","Perrodin"
"CUST0000013946","Jared","Drew"
"CUST0000013947","Brian","Ruiz"
"CUST0000013948","Robert","Peterson"
"CUST0000013949","Michael","Marbley"
"CUST0000013950","Randall","Miranda"
"CUST0000013951","Samual","Smith"
"CUST0000013952","Marjorie","Dixon"
"CUST0000013953","Kimberly","Dean"
"CUST0000013954","Cari","John"
"CUST0000013955","Doris","Tyler"
"CUST0000013956","James","Gay"
"CUST0000013957","Kristin","Velez"
"CUST0000013958","Brandon","Hundley"
"CUST0000013959","Sara","Bean"
"CUST0000013960","Jason","Wexler"
"CUST0000013961","Claudia","Justice"
"CUST0000013962","Ralph","Abrams"
"CUST0000013963","Michael","Gonzalez"
"CUST0000013964","Winifred","Handy"
"CUST0000013965","Eduardo","Nguyen"
"CUST0000013966","Andrew","Bullock"
"CUST0000013967","Anthony","Goodhart"
"CUST0000013968","Christina","Juarez"
"CUST0000013969","Jared","Aube"
"CUST0000013970","Patricia","Jackson"
"CUST0000013971","Rhonda","Nielsen"
"CUST0000013972","Maria","Pardo"
"CUST0000013973","Glenn","Williams"
"CUST0000013974","Helen","Johnson"
"CUST0000013975","Kathleen","Portela"
"CUST0000013976","Harry","Martinez"
"CUST0000013977","Jerry","Barnhart"
"CUST0000013978","Amelia","Reynolds"
"CUST0000013979","Edward","Palma"
"CUST0000013980","Valerie","Kelling"
"CUST0000013981","Doris","Hickam"
"CUST0000013982","Lina","Cavazos"
"CUST0000013983","Jennie","Auiles"
"CUST0000013984","Grace","Ketterling"
"CUST0000013985","Mary","Lyles"
"CUST0000013986","Jason","Lindsey"
"CUST0000013987","Derrick","Lepe"
"CUST0000013988","Marie","Sjolander"
"CUST0000013989","Irene","Stearns"
"CUST0000013990","Marion","Forsberg"
"CUST0000013991","Eric","Vogel"
"CUST0000013992","Michael","Osborn"
"CUST0000013993","Sara","Hough"
"CUST0000013994","Heather","Penland"
"CUST0000013995","Julia","Jones"
"CUST0000013996","Al","Turner"
"CUST0000013997","Frances","Reaid"
"CUST0000013998","Cherry","Nunn"
"CUST0000013999","James","Rainbolt"
"CUST0000014000","David","Harrison"
"CUST0000014001","Helga","Fifield"
"CUST0000014002","Romeo","Desimone"
"CUST0000014003","Jada","Peters"
"CUST0000014004","Stefanie","Roby"
"CUST0000014005","Mary","Pearson"
"CUST0000014006","Antoinette","White"
"CUST0000014007","Michael","Capps"
"CUST0000014008","Derrick","Doran"
"CUST0000014009","Tracy","Abraham"
"CUST0000014010","Deborah","Sartor"
"CUST0000014011","Jewel","Nosal"
"CUST0000014012","David","Sea"
"CUST0000014013","James","Hoffman"
"CUST0000014014","Charlene","Fleming"
"CUST0000014015","Laura","Edelstein"
"CUST0000014016","Felix","Paar"
"CUST0000014017","Doris","Lusk"
"CUST0000014018","Tammy","Blakney"
"CUST0000014019","Crystal","Pickup"
"CUST0000014020","Daniel","Goodwin"
"CUST0000014021","Michael","Halford"
"CUST0000014022","Bill","Gundlach"
"CUST0000014023","Marlo","Recalde"
"CUST0000014024","Peter","Hoeft"
"CUST0000014025","Joann","Munns"
"CUST0000014026","Kelly","Colter"
"CUST0000014027","Emmie","Jewell"
"CUST0000014028","Ashley","Brothers"
"CUST0000014029","Jennifer","Smith"
"CUST0000014030","Mable","Grant"
"CUST0000014031","Lisbeth","Clark"
"CUST0000014032","Willie","Brantly"
"CUST0000014033","Randy","Holt"
"CUST0000014034","Michael","Sandoval"
"CUST0000014035","Daniel","Wingard"
"CUST0000014036","Martha","Nelson"
"CUST0000014037","David","Tarasuik"
"CUST0000014038","Viola","Quinn"
"CUST0000014039","Dennis","Brand"
"CUST0000014040","Hazel","Flythe"
"CUST0000014041","Wilma","Whitacre"
"CUST0000014042","Fernando","Jones"
"CUST0000014043","Brandon","Barrington"
"CUST0000014044","Maggie","Garrett"
"CUST0000014045","Roger","Junior"
"CUST0000014046","Claude","Lewis"
"CUST0000014047","Susan","Rhoades"
"CUST0000014048","Courtney","Davis"
"CUST0000014049","John","Lindley"
"CUST0000014050","Monica","Steward"
"CUST0000014051","Wilma","Reyes"
"CUST0000014052","Karen","Roberts"
"CUST0000014053","Connie","Cooper"
"CUST0000014054","Pearl","Oshell"
"CUST0000014055","Cynthia","Damico"
"CUST0000014056","Jennie","Egan"
"CUST0000014057","Ernest","Kubinski"
"CUST0000014058","George","Morgan"
"CUST0000014059","Laura","Cohran"
"CUST0000014060","Sherman","Hill"
